User,Article,Message,Price,Currency,Date,Status,Platform
djixo4444,EEE,6175922537,200,points,"2/26/2026, 5:46:21 PM",Delivered,kick
Sokar29,EEE,9075512788,200,points,"2/26/2026, 5:45:51 PM",Delivered,kick
AHMED515ahmed,AAA,7452291842,300,points,"2/26/2026, 5:45:51 PM",Delivered,kick
12121245lll,EEE,9428642554,200,points,"2/26/2026, 5:45:51 PM",Delivered,kick
MELAD_NABhw,YYY,01271413404,650,points,"2/26/2026, 5:42:51 PM",Delivered,kick
hdhhdx,OOO,52374434792,300,points,"2/26/2026, 5:27:51 PM",Delivered,kick
Jeona_M2,BBB,8303191864,550,points,"2/26/2026, 5:26:21 PM",Delivered,kick
StarryVibes2025,InstaF100,https://www.instagram.com/iyad9678r?igsh=eXQxaHFqMWFmdHZs,149,points,"2/26/2026, 5:24:51 PM",Delivered,kick
ftrydtgiyut,OOO,51774576836,300,points,"2/26/2026, 5:22:21 PM",Delivered,kick
reioy,Like,يسطا انت كاتب لو تخفيك حلو هتحرق متجر غامض وانا 90 خد نقاطي الايدي,50,points,"2/26/2026, 5:17:51 PM",Delivered,kick
KAMAL189416,InstaF100,https://www.instagram.com/kamasl_store?igsh=anhoam8wajR6dDJ3,149,points,"2/26/2026, 5:15:51 PM",Delivered,kick
zyadben21,GGG,+213 794 76 99 55 هذا رقمي في واتساب وهذا ايدي تبعي 3744223279,550,points,"2/26/2026, 5:13:51 PM",Delivered,kick
5tfwyyssuus,Like,انا طلعلي ٩٠ يا تمساح لو مش عاوز عاوز اقولك كلمه انت احلى مطزر في العالم وربنا ي,50,points,"2/26/2026, 5:12:21 PM",Delivered,kick
LG_YASSINE_7,🔊 سماع رسالتك في البث,8758482025,49,points,"2/26/2026, 5:11:51 PM",Delivered,kick
sniperawm333,BBB,10357282053,550,points,"2/26/2026, 4:59:51 PM",Delivered,kick
yo_yo33,Ramdan,🩷🩷🩷رمضان كريم,150,points,"2/26/2026, 4:55:51 PM",Delivered,kick
wfor463,BBB,13209005314,550,points,"2/26/2026, 4:54:51 PM",Delivered,kick
tamya10,BBB,11890028480,550,points,"2/26/2026, 1:21:20 AM",Delivered,kick
fares4449,XXX,01061494344,300,points,"2/26/2026, 1:11:50 AM",Delivered,kick
yassinpromax,AAA,10978728803,300,points,"2/26/2026, 12:59:50 AM",Delivered,kick
abd1094,AAA,13210720541,300,points,"2/26/2026, 12:59:50 AM",Delivered,kick
maro109999,EEE,7456921041,200,points,"2/26/2026, 12:59:50 AM",Delivered,kick
XPROSHAN_TV,EEE,7269283164,200,points,"2/26/2026, 12:59:50 AM",Delivered,kick
kastor444,EEE,6622142390,200,points,"2/26/2026, 12:59:50 AM",Delivered,kick
garwine,EEE,9838210515,200,points,"2/26/2026, 12:59:50 AM",Delivered,kick
didiomp,BBB,2247257237,550,points,"2/26/2026, 12:52:20 AM",Delivered,kick
Emiliaa_ff,BBB,817491950,550,points,"2/26/2026, 12:41:50 AM",Delivered,kick
ASZXD556,Like,https://vt.tiktok.com/ZSmbavGxK/,50,points,"2/26/2026, 12:33:50 AM",Delivered,kick
TMSSAHFFF,BBB,تمساح أفضل متجر في الكيك 1386688751,550,points,"2/26/2026, 12:20:50 AM",Delivered,kick
Mkrem0akrm,GGG,WhatsApp +966 57 135 5294,550,points,"2/26/2026, 12:13:50 AM",Delivered,kick
DARX0ATLAS,🔊 سماع رسالتك في البث,7995469991,49,points,"2/26/2026, 12:12:50 AM",Delivered,kick
Rinasota,🔊 سماع رسالتك في البث,2475524561,49,points,"2/26/2026, 12:10:20 AM",Delivered,kick
86523,BBB,7313558941,550,points,"2/25/2026, 11:56:20 PM",Delivered,kick
ahmad005ahmas,GGG,رقم واتساب+9647802287468,550,points,"2/25/2026, 11:55:20 PM",Delivered,kick
senpaiostora,BBB,9630138305,550,points,"2/25/2026, 11:41:20 PM",Delivered,kick
medticj,PPP,5897326432,550,points,"2/25/2026, 11:36:50 PM",Delivered,kick
said_bouch,kod4,692021475,800,points,"2/25/2026, 11:36:20 PM",Delivered,kick
Xx_GADA3_Xx,GGG,رقمي:01017072120 او كلمني ديس,550,points,"2/25/2026, 11:14:50 PM",Delivered,kick
equddu,FFF,11637476481,300,points,"2/25/2026, 11:01:20 PM",Delivered,kick
lo1t24,FFF,7189912054,300,points,"2/25/2026, 10:59:50 PM",Delivered,kick
tanjirosan01,FFF,10278793338,300,points,"2/25/2026, 10:59:50 PM",Delivered,kick
ghjkkhhh,AAA,6552129602,300,points,"2/25/2026, 10:58:50 PM",Delivered,kick
ABDO353,AAA,10050399854,300,points,"2/25/2026, 10:58:50 PM",Delivered,kick
Like_Jenniee,EEE,9902515805,200,points,"2/25/2026, 10:58:50 PM",Delivered,kick
Rusfix,EEE,7952577824,200,points,"2/25/2026, 10:58:20 PM",Delivered,kick
kokozxzxzzxx,EEE,8810980082,200,points,"2/25/2026, 10:58:20 PM",Delivered,kick
Mohamed_2014_14,EEE,9566728310,200,points,"2/25/2026, 10:58:20 PM",Delivered,kick
167bd,Like,https://vt.tiktok.com/ZSmbAp1S2/,50,points,"2/25/2026, 10:46:50 PM",Delivered,kick
maybe_so,GGG,+213799381344,550,points,"2/25/2026, 10:37:50 PM",Delivered,kick
mojthhk,🔊 سماع رسالتك في البث,7598641088,49,points,"2/25/2026, 10:22:20 PM",Delivered,kick
sjiizfijzi,kod3,5726885424,600,points,"2/25/2026, 10:12:20 PM",Delivered,kick
oookoknfii,VIP,انت افضل مطور واصدق متجر في الكيك وصلني طلب صداقة اسمي العنيف قبلتك باللعبة,200,points,"2/25/2026, 10:11:20 PM",Delivered,kick
LUFFY0000000,GGG,انستغرام:wassimnfissi الواتساب 0773088420,550,points,"2/25/2026, 9:16:20 PM",Delivered,kick
TAITEN_UI,NNN,5625853066,150,points,"2/25/2026, 9:03:20 PM",Delivered,kick
Brazil76,NNN,8452640928,150,points,"2/25/2026, 9:02:50 PM",Delivered,kick
ibrahim2009hassan,NNN,5292594124,150,points,"2/25/2026, 9:02:50 PM",Delivered,kick
rayanhmb,Like,والله أنت اسطورة واصدق متجر في الكيك وانا ادعمك ترد على الناس تستحق كل التقدير,50,points,"2/25/2026, 8:56:50 PM",Delivered,kick
abdo1234050,Like,يعم انا مش عاوز غير سلامتك يا افضل مطور بالشركة اناعبودي ابعتلي دعوة للسكواد فقط,50,points,"2/25/2026, 8:53:20 PM",Delivered,kick
blakbwil,NNN,10584939315,150,points,"2/25/2026, 8:50:20 PM",Delivered,kick
bebogk12,FFF,01272173567,300,points,"2/25/2026, 8:45:20 PM",Delivered,kick
LG_10c,AAA,2605927002,300,points,"2/25/2026, 8:45:20 PM",Delivered,kick
RA_Nevo,AAA,9812447003,300,points,"2/25/2026, 8:45:20 PM",Delivered,kick
Omarr_47p,AAA,9594968721,300,points,"2/25/2026, 8:45:20 PM",Delivered,kick
kladea,EEE,247052242,200,points,"2/25/2026, 8:45:20 PM",Delivered,kick
King123345567,EEE,9731474430,200,points,"2/25/2026, 8:45:20 PM",Delivered,kick
BotRix_FF,EEE,13705038249,200,points,"2/25/2026, 8:45:20 PM",Delivered,kick
hdkdlyehb,EEE,7383561248,200,points,"2/25/2026, 8:45:20 PM",Delivered,kick
Dughaem,EEE,5552187003,200,points,"2/25/2026, 8:45:20 PM",Delivered,kick
Mohamed97789,EEE,3470503879 لو مفيش اشحنلى ١١٠ جوهره,200,points,"2/25/2026, 8:45:20 PM",Delivered,kick
ab4w1,EEE,10331714540,200,points,"2/25/2026, 8:45:20 PM",Delivered,kick
ALKOOR0099,EEE,8723087365,200,points,"2/25/2026, 8:45:20 PM",Delivered,kick
masuodf,EEE,2574353311,200,points,"2/25/2026, 8:45:20 PM",Delivered,kick
Younes_XO_21,Like,يا تمساح انا اشتريت البوت قبل التصفير و ما وصل ❤❤,50,points,"2/25/2026, 7:58:20 PM",Delivered,kick
ebrahim_youssof,Like,يا تمساح انا مش عايز حاجا بس انا كان لي طلب وانت قلت خلصط كل الطلبات بس ما وصلني,50,points,"2/25/2026, 7:53:20 PM",Delivered,kick
egghht,XXX,01099844890,300,points,"2/25/2026, 7:42:20 PM",Delivered,kick
tmsahtop7,Like,مش عندي شئ بس ربنا يخليك ليا يا احلى مطور وشكرا على تعبك وصلني شكرا 🌹 يحب,50,points,"2/25/2026, 7:41:20 PM",Delivered,kick
LG_L3VI110K,🔊 سماع رسالتك في البث,3982148126,49,points,"2/25/2026, 7:36:50 PM",Delivered,kick
RAJAWI881,Like,أرجوك شوف طلبي في الديسكورد 10978728803 أريد كنز الفريق,50,points,"2/25/2026, 7:29:50 PM",Delivered,kick
SALAH12_10MESSI,🔊 سماع رسالتك في البث,2573240718,49,points,"2/25/2026, 7:23:50 PM",Delivered,kick
HASSSANNNK,Like,سلام أخوي تمساح يوم عيد ميلادي ربي يخليلك والديك شحنلي عضوي فرحني 7491677512,50,points,"2/25/2026, 7:23:50 PM",Delivered,kick
5tfwyyssuus,Like,انا مش عندي حاجه بس عاوز اقولك بحبك يا احلى مطور في الدنيا ربنا يخليك لينا,50,points,"2/25/2026, 7:11:50 PM",Delivered,kick
Hazard_69,GGG,WhatsApp : +212769188343 ID : 1129085897,550,points,"2/25/2026, 7:00:20 PM",Delivered,kick
rdwan2011,🔊 سماع رسالتك في البث,8885586493,49,points,"2/25/2026, 6:57:20 PM",Delivered,kick
HassanSayed1,XXX,01095205894,300,points,"2/25/2026, 6:54:20 PM",Delivered,kick
achraf0_o,XXX,!shop buy XXX 9797011594 الديني بس 100 جوهرة كدا انا خسران بس انا احتاج الجواهر,300,points,"2/25/2026, 6:51:50 PM",Delivered,kick
ZX_247,1000Likes,✅🎯اصدق مطور https://vt.tiktok.com/ZSmbdVdts/,250,points,"2/25/2026, 6:46:20 PM",Delivered,kick
Ah12344321aa,🔊 سماع رسالتك في البث,4085064154,49,points,"2/25/2026, 6:44:20 PM",Delivered,kick
amiroze,FFF,10119884796,300,points,"2/25/2026, 6:40:50 PM",Delivered,kick
ALmasalmah,NNN,2623497056,150,points,"2/25/2026, 6:40:50 PM",Delivered,kick
MONTASER1234,AAA,7173588303,300,points,"2/25/2026, 6:39:50 PM",Delivered,kick
dyanew_99,AAA,10275417692,300,points,"2/25/2026, 6:39:20 PM",Delivered,kick
Beb0_01,AAA,2880154795,300,points,"2/25/2026, 6:39:20 PM",Delivered,kick
ilyes_age,AAA,1241798644,300,points,"2/25/2026, 6:39:20 PM",Delivered,kick
Tosf6,AAA,9473826434,300,points,"2/25/2026, 6:39:20 PM",Delivered,kick
Khalid8714,EEE,11887810877,200,points,"2/25/2026, 6:39:20 PM",Delivered,kick
moh4613,EEE,13227734121,200,points,"2/25/2026, 6:39:20 PM",Delivered,kick
SAMED121212,EEE,7781415612,200,points,"2/25/2026, 6:39:20 PM",Delivered,kick
imadid133,EEE,8452893102,200,points,"2/25/2026, 6:39:20 PM",Delivered,kick
0009884848n,EEE,1831517120,200,points,"2/25/2026, 6:39:20 PM",Delivered,kick
Ziyadberquia2023,EEE,2478333957,200,points,"2/25/2026, 6:39:20 PM",Delivered,kick
jjookF,EEE,11839655215 يسطا قلت عادي تشحنهالي 200 جوهره عشان هفتح بويا,200,points,"2/25/2026, 6:39:20 PM",Delivered,kick
Mohamedcv67823,EEE,7202953056,200,points,"2/25/2026, 6:39:20 PM",Delivered,kick
p00z,VIP,يا تمسح إشارة التاج مميز يعطيك تريبل,200,points,"2/25/2026, 5:51:50 PM",Delivered,kick
kyutdyrsk,PPP,51774576836,550,points,"2/25/2026, 5:16:20 PM",Delivered,kick
alok2945,BBB,5726885424,550,points,"2/25/2026, 5:15:20 PM",Delivered,kick
GG_MlNAhj,BBB,2584655616,550,points,"2/25/2026, 6:33:49 AM",Delivered,kick
Mohammed675805,BBB,2402042717,550,points,"2/25/2026, 12:52:19 AM",Delivered,kick
Mohamed528463,Mods,اخويا01003052922 انا التراستيد شحن بيجي اكيد تعرفني عاوز نبقي نلعب سوا وده الرقم,350,points,"2/25/2026, 12:05:19 AM",Delivered,kick
hema718,NNN,2189476228,150,points,"2/24/2026, 11:58:19 PM",Delivered,kick
abudly,NNN,1868055984,150,points,"2/24/2026, 11:57:19 PM",Delivered,kick
aammqqppgg,Mods,الله يبارك فيك يا تمساح. 3812231947,350,points,"2/24/2026, 11:11:49 PM",Delivered,kick
Ayman_yt_123,BBB,10950647461,550,points,"2/24/2026, 11:11:49 PM",Delivered,kick
dfhwj,500Like,https://vt.tiktok.com/ZSm4TUBp8/,150,points,"2/24/2026, 10:57:49 PM",Delivered,kick
djisiksFF,Like,https://vt.tiktok.com/ZSm4TV2Cf/,50,points,"2/24/2026, 10:51:19 PM",Delivered,kick
Yacineboudra,AAA,9725238965,300,points,"2/24/2026, 10:49:49 PM",Delivered,kick
11AAA111,AAA,6536947982,300,points,"2/24/2026, 10:49:49 PM",Delivered,kick
zokzok13,AAA,1762333354,300,points,"2/24/2026, 10:49:49 PM",Delivered,kick
zoro161130,EEE,14834458392,200,points,"2/24/2026, 10:49:49 PM",Delivered,kick
aminekhebli,EEE,13705038249,200,points,"2/24/2026, 10:49:19 PM",Delivered,kick
Assfghjnsnsjs,EEE,3722174879,200,points,"2/24/2026, 10:49:19 PM",Delivered,kick
mariam525,EEE,1219840845,200,points,"2/24/2026, 10:49:19 PM",Delivered,kick
zakarai88,EEE,3982148126,200,points,"2/24/2026, 10:49:19 PM",Delivered,kick
AHMED515ahmed,FFF,7452291842,300,points,"2/24/2026, 10:49:19 PM",Delivered,kick
ADAMZ245,FFF,10054703208,300,points,"2/24/2026, 10:49:19 PM",Delivered,kick
yazid1234568,Mods,احلى تمساح في دنيا 3253898875,350,points,"2/24/2026, 10:07:49 PM",Delivered,kick
walid11rr,AAA,2605927002,300,points,"2/24/2026, 9:49:49 PM",Delivered,kick
seemr,AAA,7261883942,300,points,"2/24/2026, 9:49:19 PM",Delivered,kick
yonnes88,EEE,3982148126,200,points,"2/24/2026, 9:49:19 PM",Delivered,kick
45AHMAD,EEE,7754581776,200,points,"2/24/2026, 9:49:19 PM",Delivered,kick
167bd,EEE,9788058250,200,points,"2/24/2026, 9:49:19 PM",Delivered,kick
nordd2,EEE,11361109842,200,points,"2/24/2026, 9:49:19 PM",Delivered,kick
ELBATEL545,XXX,01285211355,300,points,"2/24/2026, 9:23:19 PM",Delivered,kick
AbdouG24,FFF,9725420789,300,points,"2/24/2026, 9:22:19 PM",Delivered,kick
fgjcfyijn,Ramdan,رمضان مبارك على جميع المسلمي المسلمين. عادي تعمل بطوله سكواد الهم اكتب لي الاجر,150,points,"2/24/2026, 9:13:19 PM",Delivered,kick
Islam_dng,BBB,1272649765,550,points,"2/24/2026, 9:08:49 PM",Delivered,kick
alialridaham,AAA,7399400487,300,points,"2/24/2026, 8:57:19 PM",Delivered,kick
zoro20080,AAA,10278793338,300,points,"2/24/2026, 8:57:19 PM",Delivered,kick
brahimbyd,AAA,1385188293,300,points,"2/24/2026, 8:57:19 PM",Delivered,kick
omarktt,EEE,14530688263,200,points,"2/24/2026, 8:57:19 PM",Delivered,kick
fghhvhb,EEE,10982897031,200,points,"2/24/2026, 8:57:19 PM",Delivered,kick
Abdullah18119,EEE,11935507797,200,points,"2/24/2026, 8:57:19 PM",Delivered,kick
Ziyadberquia2023,EEE,2478333957,200,points,"2/24/2026, 8:57:19 PM",Delivered,kick
tuljkh,EEE,11284026659,200,points,"2/24/2026, 8:57:19 PM",Delivered,kick
Aymanq12347,🔊 سماع رسالتك في البث,2075764159 احبك,49,points,"2/24/2026, 8:56:19 PM",Delivered,kick
ZAIREX_787,Ramdan,حولي مبلغ الوجبه هكلها انا 01064502800,150,points,"2/24/2026, 8:32:49 PM",Delivered,kick
iiaazzz,1000Likes,https://vm.tiktok.com/ZNR5uenr7/,250,points,"2/24/2026, 8:10:19 PM",Delivered,kick
LG_IYEDXx6,BBB,965346734 اسف ايدي كان غلط,550,points,"2/24/2026, 8:08:19 PM",Delivered,kick
Midilive,Like,أنا ما أريد الدعم لكن بدي البويا باص الي وعدتني عليه بالواتس ❤️,50,points,"2/24/2026, 8:08:19 PM",Delivered,kick
SALTAN127,OOO,52223756734 skyś,200,points,"2/24/2026, 8:06:49 PM",Delivered,kick
Walid11r,kod3,2605927002,550,points,"2/24/2026, 7:54:49 PM",Delivered,kick
LG_IYEDXx6,BBB,96534674,550,points,"2/24/2026, 7:49:49 PM",Delivered,kick
OP_HOSAM,GGG,WhatsApp +966 57 135 5294,550,points,"2/24/2026, 7:40:49 PM",Delivered,kick
thebesttmsah,GGG,انستجرام ابعتها ليوسف بشكرو والله تعاملو زي العسل Zakaria7BEN,550,points,"2/24/2026, 7:34:19 PM",Delivered,kick
ridachar9i,EEE,2760923125,200,points,"2/24/2026, 7:28:19 PM",Delivered,kick
mohamed_la96,EEE,9946875445,200,points,"2/24/2026, 7:28:19 PM",Delivered,kick
ZEAN123X,EEE,10733232398,200,points,"2/24/2026, 7:28:19 PM",Delivered,kick
ROJ7AHMAD,AAA,7367277393,300,points,"2/24/2026, 7:27:49 PM",Delivered,kick
yossif_i,AAA,2349986877,300,points,"2/24/2026, 7:27:49 PM",Delivered,kick
ibrahemzeyno,AAA,10054319654,300,points,"2/24/2026, 7:27:49 PM",Delivered,kick
charbel1622,EEE,3049465056,200,points,"2/24/2026, 7:27:49 PM",Delivered,kick
ISLAM_16_YT,EEE,8810776388,200,points,"2/24/2026, 7:27:19 PM",Delivered,kick
9759480783,EEE,10699568861,200,points,"2/24/2026, 12:44:18 AM",Delivered,kick
itudydtf7t,AAA,3777322614,300,points,"2/24/2026, 12:43:48 AM",Delivered,kick
walid12g,AAA,2605927002,300,points,"2/24/2026, 12:43:48 AM",Delivered,kick
SKT_ABDOU_CONT1,EEE,3982148126,200,points,"2/24/2026, 12:43:48 AM",Delivered,kick
said200532,AAA,2982793762,300,points,"2/24/2026, 12:43:48 AM",Delivered,kick
ddfggvyy,EEE,10778488106,200,points,"2/24/2026, 12:43:48 AM",Delivered,kick
KSLDEA,EEE,247052242ارجوك اشحلي ام ٣٥٠ جوهره,200,points,"2/24/2026, 12:43:18 AM",Delivered,kick
malek_tkh,Like,https://vm.tiktok.com/ZNR5SF4jV/ ولدي طلب بوياه باس قديم واشترت طلب قديم @malek_tkhولم تراسليني لحد الان,50,points,"2/24/2026, 12:41:48 AM",Delivered,kick
dfhwj,Ramdan,ا,150,points,"2/24/2026, 12:40:18 AM",Delivered,kick
dfhwj,Ramdan,ا,150,points,"2/24/2026, 12:39:48 AM",Delivered,kick
hfhjcfkbj,EEE,14257427366,200,points,"2/24/2026, 12:17:48 AM",Delivered,kick
kqodidhej,EEE,10545533929,200,points,"2/24/2026, 12:17:18 AM",Delivered,kick
5301265577,AAA,5301265577,300,points,"2/24/2026, 12:16:48 AM",Delivered,kick
DOR_T9AWD,AAA,2164897283,300,points,"2/24/2026, 12:16:48 AM",Delivered,kick
abdo54G,AAA,9350360022,300,points,"2/24/2026, 12:16:48 AM",Delivered,kick
f_a_d_y1,EEE,10409564211,200,points,"2/24/2026, 12:16:48 AM",Delivered,kick
yujin9,BBB,8570934821,550,points,"2/24/2026, 12:05:48 AM",Delivered,kick
LG_IYEDXx3,BBB,965346734 بستلم التوب اب اخييييراااا,550,points,"2/23/2026, 11:50:48 PM",Delivered,kick
Mouad_zer0,Mods,الله يفرحك كما تفرحنا يا تمساح ❤️❤️,350,points,"2/23/2026, 11:09:48 PM",Delivered,kick
mufuo8r6r,AAA,1527062789,300,points,"2/23/2026, 11:04:18 PM",Delivered,kick
LWEBFF,AAA,!shop buy 1 1002994994,300,points,"2/23/2026, 11:04:18 PM",Delivered,kick
massoud_16,AAA,6127288762,300,points,"2/23/2026, 11:03:18 PM",Delivered,kick
fira2_12,AAA,8147015668,300,points,"2/23/2026, 11:03:18 PM",Delivered,kick
y1u2o3s4s5e6f7,EEE,8306202076,200,points,"2/23/2026, 11:03:18 PM",Delivered,kick
Assfghjnsnsjs,EEE,3722174879,200,points,"2/23/2026, 11:03:18 PM",Delivered,kick
Tahrapoui,EEE,12571244713,200,points,"2/23/2026, 11:03:18 PM",Delivered,kick
0009884848n,EEE,1831517120,200,points,"2/23/2026, 11:03:18 PM",Delivered,kick
spaidr_14,EEE,5810062338,200,points,"2/23/2026, 11:02:48 PM",Delivered,kick
Forlaz9,OOO,5897326432,200,points,"2/23/2026, 10:55:48 PM",Delivered,kick
Madridi287,Mods,Madridi287,350,points,"2/23/2026, 10:32:48 PM",Delivered,kick
Islam_alg20,🔊 سماع رسالتك في البث,1272649765,49,points,"2/23/2026, 10:22:18 PM",Delivered,kick
djisiksFF,Like,https://vt.tiktok.com/ZSmCu7TcN/,50,points,"2/23/2026, 10:08:48 PM",Delivered,kick
djisiksFF,Like,https://vt.tiktok.com/ZSmCu7TcN/,50,points,"2/23/2026, 10:08:48 PM",Delivered,kick
taranao,Like,https://vt.tiktok.com/ZSmCabdkk/,50,points,"2/23/2026, 10:00:18 PM",Delivered,kick
BENTOMI,EEE,8189829175,200,points,"2/23/2026, 9:58:18 PM",Delivered,kick
TAITEN_UI,EEE,5625853066,200,points,"2/23/2026, 9:58:18 PM",Delivered,kick
King123345567,EEE,9731474430,200,points,"2/23/2026, 9:58:18 PM",Delivered,kick
walid11k,AAA,2605927002,300,points,"2/23/2026, 9:57:48 PM",Delivered,kick
felixx6393,Like,https://vt.tiktok.com/ZSmCmDa8p/,50,points,"2/23/2026, 9:57:18 PM",Delivered,kick
ziyadasaad,MMM,14816097609,100,points,"2/23/2026, 9:50:18 PM",Delivered,kick
LG_IYEDXx7,kod3,965346734 انا العم اياد حب,550,points,"2/23/2026, 9:49:18 PM",Delivered,kick
felixx6393,Like,https://vt.tiktok.com/ZSmCmDa8p/,50,points,"2/23/2026, 9:44:18 PM",Delivered,kick
marco7776,Mods,إذا في رواتب للمشرفين دخلني مشرف إذا بدون راتب رجع طلبي لوسمحت ياافضل مطور ❤️🤍,350,points,"2/23/2026, 9:41:48 PM",Delivered,kick
Rifiigh_8,VIP,ياتمساح ممكن تعوضني انا كنت شاري طلب قديم وموصلني ولا شيئ3236123634 ارجووووك 😭,200,points,"2/23/2026, 9:37:18 PM",Delivered,kick
rayanhmb,VIP,هل في هاد راتب اذا لا فاعطيني الاشرار بلييز,200,points,"2/23/2026, 9:34:18 PM",Delivered,kick
XPROSHAN_TV,MMM,خلاص هات كود الرافراف + ID 2195286436,100,points,"2/23/2026, 9:33:18 PM",Delivered,kick
taranao,Like,https://vt.tiktok.com/ZSmCabdkk/,50,points,"2/23/2026, 9:32:48 PM",Delivered,kick
sarawy12,MMM,9418286509,100,points,"2/23/2026, 9:15:48 PM",Delivered,kick
tmsahtop7,Mods,ما هي الشروط متى استلم الراتب 12576066803,350,points,"2/23/2026, 9:11:18 PM",Delivered,kick
LG_IYEDXx5,🔊 سماع رسالتك في البث,965346734 تعال روم انا بلاك ليست,49,points,"2/23/2026, 9:10:48 PM",Delivered,kick
syfadenas,🔊 سماع رسالتك في البث,1988901265,49,points,"2/23/2026, 9:10:48 PM",Delivered,kick
laybo2_0,BBB,2050936060,550,points,"2/23/2026, 8:58:18 PM",Delivered,kick
nouhtalbi,🔊 سماع رسالتك في البث,3802079667,49,points,"2/23/2026, 8:46:18 PM",Delivered,kick
Flame12x,🔊 سماع رسالتك في البث,9630138305,49,points,"2/23/2026, 8:43:18 PM",Delivered,kick
soufiankamali,kod4,1163907837,600,points,"2/23/2026, 8:28:18 PM",Delivered,kick
ahmadSigma,🔊 سماع رسالتك في البث,8220721168,49,points,"2/23/2026, 8:27:48 PM",Delivered,kick
dghyh,🔊 سماع رسالتك في البث,2605927002,49,points,"2/23/2026, 8:27:18 PM",Delivered,kick
moetazbta,EEE,14091127833,200,points,"2/23/2026, 8:18:18 PM",Delivered,kick
aminekheb,EEE,13705038249,200,points,"2/23/2026, 8:18:18 PM",Delivered,kick
ab4w1,EEE,10331714540,200,points,"2/23/2026, 8:18:18 PM",Delivered,kick
QDZ5000,EEE,13983652817,200,points,"2/23/2026, 8:18:18 PM",Delivered,kick
LG_GAITHSYR,EEE,13562409356 اسمي الشيخ,200,points,"2/23/2026, 8:18:18 PM",Delivered,kick
Amr6656,MMM,11287855553,100,points,"2/23/2026, 8:13:48 PM",Delivered,kick
djixo4444,MMM,6175922537تمساح ممكن تديلي الراتب وبعت طلب صداق,100,points,"2/23/2026, 7:56:18 PM",Delivered,kick
hg65trf,MMM,7605544231,100,points,"2/23/2026, 7:55:48 PM",Delivered,kick
Faisalfy,MMM,reeqxggسمي على النستا يا تمساح2221513342وهي اليدي تبعي على العبه,100,points,"2/23/2026, 12:38:47 AM",Delivered,kick
Abdo1vv,XXX,01097416642,300,points,"2/23/2026, 12:33:17 AM",Delivered,kick
nooh575757,Mods,7201239322 ده الايدي عشان الراتب,350,points,"2/23/2026, 12:33:17 AM",Delivered,kick
y1u2o3s4s5e6f7,EEE,10275795626,200,points,"2/23/2026, 12:31:47 AM",Delivered,kick
zaki034668,EEE,10583729088 تمساح ممكن انك تبعثلي بطاقت الخاصت ب 350جوهرت انا اريد شحن سلاح مطاور,200,points,"2/23/2026, 12:31:47 AM",Delivered,kick
nnsn3n,EEE,9763463030,200,points,"2/23/2026, 12:31:47 AM",Delivered,kick
p00z,EEE,10052864078 10052864078 10052864078,200,points,"2/23/2026, 12:31:47 AM",Delivered,kick
malek_yala2015,XXX,01020312029 الرقم اهو,300,points,"2/23/2026, 12:21:47 AM",Delivered,kick
sousou638,Like,https://vt.tiktok.com/ZSmxjtXCa/ و بالله عليك اعملي طلبي,50,points,"2/23/2026, 12:00:17 AM",Delivered,kick
imad_id133,Like,https://vt.tiktok.com/ZSmxj4J19/,50,points,"2/22/2026, 11:52:17 PM",Delivered,kick
Fkirma12,OOO,id:5897326432,200,points,"2/22/2026, 11:50:17 PM",Delivered,kick
FIXAA_TOP_1,XXX,01080228430,300,points,"2/22/2026, 11:48:47 PM",Delivered,kick
islam3548,AAA,6858644577,300,points,"2/22/2026, 11:43:47 PM",Delivered,kick
kastor444,EEE,6622142390,200,points,"2/22/2026, 11:43:17 PM",Delivered,kick
Barhim126,EEE,10591565537,200,points,"2/22/2026, 11:43:17 PM",Delivered,kick
Ilyassa12363,AAA,9576242680,300,points,"2/22/2026, 11:43:17 PM",Delivered,kick
GHIMOUZ23,AAA,2558622903,300,points,"2/22/2026, 11:43:17 PM",Delivered,kick
ZAMASU_TV,AAA,2912484653,300,points,"2/22/2026, 11:43:17 PM",Delivered,kick
hg65trf,EEE,7605544231,200,points,"2/22/2026, 11:43:17 PM",Delivered,kick
EYADSHIREF,EEE,11309157002,200,points,"2/22/2026, 11:43:17 PM",Delivered,kick
yassine12_34,EEE,12475210294,200,points,"2/22/2026, 11:43:17 PM",Delivered,kick
AMKL123,XXX,ممكن تشحنلي بالخمسين جنيه بلود ستريك 567761404346,300,points,"2/22/2026, 11:31:17 PM",Delivered,kick
lihiuyhi,XXX,01280454075,300,points,"2/22/2026, 11:30:47 PM",Delivered,kick
ghizlane9,MMM,8758482025,100,points,"2/22/2026, 11:23:47 PM",Delivered,kick
anass_gaming76,MMM,13434826126 تمساح ممكن تعملي طلباتي 😭,100,points,"2/22/2026, 11:12:17 PM",Delivered,kick
Younoxff,Like,https://vt.tiktok.com/ZSmxNF3HF/,50,points,"2/22/2026, 10:56:17 PM",Delivered,kick
Younoxff,Like,https://vt.tiktok.com/ZSmxNF3HF/,50,points,"2/22/2026, 10:55:47 PM",Delivered,kick
udj64,Like,https://vt.tiktok.com/ZSmxFY8rK/,50,points,"2/22/2026, 10:46:17 PM",Delivered,kick
Mohamed_2014_14,Mods,id:1506581049 +212675307191 رقم هاتفي لدخول جروب المشرفين,350,points,"2/22/2026, 10:42:47 PM",Delivered,kick
